Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
JAN19,Male,10-14 years,791.0,966.0,515.0,203.0,177.0,30.0,39.0,156.0,2875.0
JAN19,Male,15-17 years,721.0,677.0,330.0,135.0,157.0,65.0,38.0,75.0,2195.0
JAN19,Male,18-19 years,564.0,537.0,226.0,88.0,139.0,70.0,32.0,44.0,1699.0
JAN19,Male,20-24 years,1013.0,1043.0,428.0,153.0,277.0,128.0,61.0,66.0,3164.0
JAN19,Male,25-29 years,482.0,768.0,282.0,119.0,190.0,96.0,50.0,51.0,2035.0
JAN19,Male,30-34 years,511.0,845.0,327.0,150.0,188.0,87.0,48.0,52.0,2198.0
JAN19,Male,35-39 years,657.0,982.0,421.0,195.0,211.0,108.0,74.0,84.0,2715.0
JAN19,Male,40-44 years,674.0,934.0,419.0,204.0,181.0,97.0,64.0,73.0,2642.0
JAN19,Male,45-49 years,722.0,866.0,394.0,204.0,192.0,114.0,43.0,84.0,2600.0
JAN19,Male,50-54 years,537.0,632.0,289.0,137.0,135.0,102.0,40.0,75.0,1939.0
JAN19,Male,55-59 years,375.0,389.0,171.0,107.0,89.0,67.0,24.0,61.0,1276.0
JAN19,Male,60-64 years,216.0,286.0,109.0,59.0,45.0,34.0,13.0,44.0,804.0
JAN19,Male,65+ years,263.0,488.0,127.0,93.0,42.0,45.0,21.0,53.0,1130.0
JAN19,Male,All Males,9576.0,12102.0,5500.0,2427.0,2530.0,1125.0,717.0,1220.0,35108.0
JAN19,Total,0-4 years,2301.0,2717.0,1567.0,632.0,600.0,91.0,200.0,297.0,8396.0
JAN19,Total,5-9 years,1699.0,2394.0,1254.0,521.0,452.0,65.0,121.0,321.0,6821.0
JAN19,Total,10-14 years,1650.0,1964.0,998.0,417.0,360.0,73.0,77.0,340.0,5873.0
JAN19,Total,15-17 years,1830.0,1483.0,773.0,347.0,408.0,163.0,93.0,213.0,5304.0
JAN19,Total,18-19 years,1497.0,1436.0,604.0,265.0,380.0,182.0,100.0,140.0,4596.0
JAN19,Total,20-24 years,2814.0,3276.0,1216.0,604.0,788.0,294.0,182.0,249.0,9398.0
JAN19,Total,25-29 years,1680.0,2950.0,1001.0,565.0,630.0,230.0,181.0,224.0,7440.0
JAN19,Total,30-34 years,1752.0,3243.0,1051.0,704.0,655.0,227.0,147.0,257.0,7992.0
JAN19,Total,35-39 years,1883.0,3229.0,1115.0,665.0,612.0,249.0,154.0,262.0,8137.0
JAN19,Total,40-44 years,1712.0,2885.0,995.0,561.0,521.0,209.0,128.0,241.0,7228.0
JAN19,Total,45-49 years,1579.0,2413.0,848.0,511.0,431.0,192.0,80.0,208.0,6234.0
JAN19,Total,50-54 years,1121.0,1583.0,580.0,338.0,269.0,179.0,75.0,165.0,4295.0
JAN19,Total,55-59 years,755.0,989.0,365.0,236.0,174.0,108.0,60.0,119.0,2795.0
JAN19,Total,60-64 years,423.0,704.0,203.0,133.0,89.0,64.0,29.0,94.0,1737.0
JAN19,Total,65+ years,548.0,1131.0,238.0,198.0,82.0,87.0,30.0,102.0,2410.0
JAN19,Total,All Ages,23244.0,32397.0,12808.0,6697.0,6451.0,2413.0,1657.0,3232.0,88656.0
DEC18,Female,0-4 years,1094.0,1277.0,744.0,286.0,294.0,38.0,91.0,152.0,3974.0
DEC18,Female,5-9 years,855.0,1149.0,590.0,245.0,218.0,29.0,61.0,170.0,3316.0
DEC18,Female,10-14 years,893.0,961.0,466.0,212.0,162.0,36.0,32.0,154.0,2914.0
DEC18,Female,15-17 years,1153.0,806.0,428.0,215.0,255.0,92.0,53.0,102.0,3100.0
DEC18,Female,18-19 years,866.0,872.0,344.0,172.0,233.0,96.0,62.0,82.0,2725.0
DEC18,Female,20-24 years,1725.0,2151.0,706.0,399.0,493.0,155.0,122.0,191.0,5924.0
DEC18,Female,25-29 years,1146.0,2151.0,625.0,413.0,413.0,127.0,117.0,173.0,5144.0
DEC18,Female,30-34 years,1183.0,2334.0,643.0,488.0,461.0,127.0,94.0,198.0,5499.0
DEC18,Female,35-39 years,1147.0,2216.0,624.0,470.0,374.0,114.0,72.0,157.0,5167.0
DEC18,Female,40-44 years,987.0,1861.0,504.0,346.0,295.0,102.0,55.0,162.0,4295.0
DEC18,Female,45-49 years,825.0,1473.0,426.0,279.0,224.0,79.0,36.0,142.0,3479.0
DEC18,Female,50-54 years,560.0,922.0,255.0,178.0,132.0,70.0,37.0,90.0,2239.0
DEC18,Female,55-59 years,373.0,593.0,174.0,107.0,68.0,37.0,32.0,57.0,1437.0
DEC18,Female,60-64 years,201.0,386.0,75.0,73.0,47.0,27.0,10.0,50.0,869.0
DEC18,Female,65+ years,260.0,643.0,112.0,95.0,24.0,43.0,8.0,49.0,1233.0
DEC18,Female,All Females,13268.0,19795.0,6716.0,3978.0,3693.0,1172.0,882.0,1929.0,51315.0
DEC18,Male,0-4 years,1145.0,1416.0,706.0,301.0,286.0,42.0,118.0,151.0,4161.0
DEC18,Male,5-9 years,842.0,1208.0,591.0,248.0,189.0,45.0,58.0,147.0,3324.0
DEC18,Male,10-14 years,802.0,991.0,464.0,192.0,158.0,24.0,36.0,124.0,2789.0
DEC18,Male,15-17 years,715.0,663.0,304.0,142.0,156.0,58.0,35.0,55.0,2124.0
DEC18,Male,18-19 years,563.0,525.0,230.0,89.0,125.0,73.0,33.0,35.0,1669.0
DEC18,Male,20-24 years,941.0,1008.0,403.0,149.0,244.0,130.0,69.0,74.0,3011.0
DEC18,Male,25-29 years,420.0,756.0,235.0,110.0,157.0,95.0,40.0,47.0,1854.0
DEC18,Male,30-34 years,459.0,836.0,322.0,127.0,172.0,77.0,52.0,53.0,2089.0
DEC18,Male,35-39 years,582.0,952.0,377.0,167.0,203.0,97.0,60.0,74.0,2503.0
DEC18,Male,40-44 years,644.0,897.0,366.0,168.0,170.0,85.0,55.0,69.0,2449.0
DEC18,Male,45-49 years,669.0,827.0,357.0,173.0,178.0,92.0,38.0,77.0,2403.0
DEC18,Male,50-54 years,506.0,600.0,270.0,109.0,124.0,92.0,31.0,81.0,1808.0
DEC18,Male,55-59 years,342.0,404.0,158.0,101.0,82.0,62.0,25.0,54.0,1224.0
DEC18,Male,60-64 years,199.0,287.0,98.0,66.0,43.0,29.0,13.0,41.0,774.0
DEC18,Male,65+ years,262.0,462.0,115.0,82.0,40.0,45.0,20.0,49.0,1073.0
DEC18,Male,All Males,9091.0,11832.0,4996.0,2224.0,2327.0,1046.0,683.0,1131.0,33255.0
DEC18,Total,0-4 years,2239.0,2693.0,1450.0,587.0,580.0,80.0,209.0,303.0,8135.0
DEC18,Total,5-9 years,1697.0,2357.0,1181.0,493.0,407.0,74.0,119.0,317.0,6640.0
DEC18,Total,10-14 years,1695.0,1952.0,930.0,404.0,320.0,60.0,68.0,278.0,5703.0
DEC18,Total,15-17 years,1868.0,1469.0,732.0,357.0,411.0,150.0,88.0,157.0,5224.0
DEC18,Total,18-19 years,1429.0,1397.0,574.0,261.0,358.0,169.0,95.0,117.0,4394.0
DEC18,Total,20-24 years,2666.0,3159.0,1109.0,548.0,737.0,285.0,191.0,265.0,8935.0
DEC18,Total,25-29 years,1566.0,2907.0,860.0,523.0,570.0,222.0,157.0,220.0,6998.0
DEC18,Total,30-34 years,1642.0,3170.0,965.0,615.0,633.0,204.0,146.0,251.0,7588.0
DEC18,Total,35-39 years,1729.0,3168.0,1001.0,637.0,577.0,211.0,132.0,231.0,7670.0
DEC18,Total,40-44 years,1631.0,2758.0,870.0,514.0,465.0,187.0,110.0,231.0,6744.0
DEC18,Total,45-49 years,1494.0,2300.0,783.0,452.0,402.0,171.0,74.0,219.0,5882.0
DEC18,Total,50-54 years,1066.0,1522.0,525.0,287.0,256.0,162.0,68.0,171.0,4047.0
DEC18,Total,55-59 years,715.0,997.0,332.0,208.0,150.0,99.0,57.0,111.0,2661.0
DEC18,Total,60-64 years,400.0,673.0,173.0,139.0,90.0,56.0,23.0,91.0,1643.0
DEC18,Total,65+ years,522.0,1105.0,227.0,177.0,64.0,88.0,28.0,98.0,2306.0
DEC18,Total,All Ages,22359.0,31627.0,11712.0,6202.0,6020.0,2218.0,1565.0,3060.0,84570.0
NOV18,Female,0-4 years,1176.0,1321.0,764.0,280.0,336.0,40.0,95.0,167.0,4177.0
NOV18,Female,5-9 years,889.0,1180.0,602.0,218.0,231.0,45.0,62.0,174.0,3393.0
NOV18,Female,10-14 years,931.0,978.0,487.0,195.0,189.0,34.0,35.0,152.0,2989.0
NOV18,Female,15-17 years,1232.0,831.0,456.0,208.0,272.0,98.0,65.0,109.0,3268.0
NOV18,Female,18-19 years,931.0,906.0,363.0,174.0,248.0,99.0,62.0,89.0,2869.0
NOV18,Female,20-24 years,1809.0,2244.0,759.0,399.0,516.0,163.0,125.0,217.0,6211.0
NOV18,Female,25-29 years,1203.0,2293.0,659.0,414.0,461.0,130.0,124.0,181.0,5446.0
NOV18,Female,30-34 years,1259.0,2410.0,710.0,491.0,499.0,136.0,106.0,198.0,5774.0
NOV18,Female,35-39 years,1258.0,2304.0,674.0,467.0,416.0,146.0,82.0,185.0,5518.0
NOV18,Female,40-44 years,1065.0,1880.0,563.0,335.0,320.0,102.0,63.0,169.0,4478.0
NOV18,Female,45-49 years,862.0,1580.0,420.0,270.0,229.0,83.0,42.0,136.0,3616.0
NOV18,Female,50-54 years,574.0,991.0,278.0,170.0,140.0,71.0,36.0,85.0,2338.0
NOV18,Female,55-59 years,389.0,584.0,174.0,117.0,86.0,36.0,28.0,62.0,1471.0
NOV18,Female,60-64 years,208.0,398.0,90.0,70.0,57.0,28.0,12.0,62.0,925.0
NOV18,Female,65+ years,274.0,603.0,113.0,93.0,35.0,50.0,9.0,53.0,1226.0
NOV18,Female,All Females,14060.0,20503.0,7112.0,3901.0,4035.0,1261.0,946.0,2039.0,53699.0
NOV18,Male,0-4 years,1237.0,1414.0,764.0,300.0,323.0,48.0,117.0,155.0,4353.0
NOV18,Male,5-9 years,864.0,1226.0,609.0,232.0,254.0,46.0,58.0,158.0,3442.0
NOV18,Male,10-14 years,866.0,1015.0,486.0,195.0,196.0,39.0,40.0,139.0,2974.0
NOV18,Male,15-17 years,825.0,671.0,347.0,143.0,173.0,65.0,39.0,64.0,2324.0
NOV18,Male,18-19 years,563.0,555.0,236.0,91.0,128.0,75.0,33.0,41.0,1716.0
NOV18,Male,20-24 years,971.0,1056.0,409.0,157.0,262.0,138.0,66.0,90.0,3144.0
NOV18,Male,25-29 years,481.0,811.0,272.0,120.0,160.0,94.0,41.0,54.0,2026.0
NOV18,Male,30-34 years,511.0,882.0,340.0,128.0,179.0,84.0,49.0,50.0,2208.0
NOV18,Male,35-39 years,621.0,1011.0,394.0,186.0,221.0,97.0,63.0,75.0,2656.0
NOV18,Male,40-44 years,693.0,970.0,379.0,196.0,197.0,92.0,52.0,75.0,2646.0
NOV18,Male,45-49 years,740.0,866.0,383.0,192.0,190.0,106.0,40.0,81.0,2586.0
NOV18,Male,50-54 years,571.0,664.0,296.0,107.0,126.0,96.0,30.0,75.0,1960.0
NOV18,Male,55-59 years,350.0,424.0,185.0,114.0,83.0,64.0,23.0,63.0,1302.0
NOV18,Male,60-64 years,233.0,291.0,112.0,62.0,45.0,27.0,15.0,43.0,825.0
NOV18,Male,65+ years,269.0,475.0,113.0,88.0,46.0,44.0,17.0,57.0,1106.0
NOV18,Male,All Males,9795.0,12331.0,5325.0,2311.0,2583.0,1115.0,683.0,1220.0,35268.0
NOV18,Total,0-4 years,2413.0,2735.0,1528.0,580.0,659.0,88.0,212.0,322.0,8530.0
NOV18,Total,5-9 years,1753.0,2406.0,1211.0,450.0,485.0,91.0,120.0,332.0,6835.0
NOV18,Total,10-14 years,1797.0,1993.0,973.0,390.0,385.0,73.0,75.0,291.0,5963.0
NOV18,Total,15-17 years,2057.0,1502.0,803.0,351.0,445.0,163.0,104.0,173.0,5592.0
NOV18,Total,18-19 years,1494.0,1461.0,599.0,265.0,376.0,174.0,95.0,130.0,4585.0
NOV18,Total,20-24 years,2780.0,3300.0,1168.0,556.0,778.0,301.0,191.0,307.0,9355.0
NOV18,Total,25-29 years,1684.0,3104.0,931.0,534.0,621.0,224.0,165.0,235.0,7472.0
NOV18,Total,30-34 years,1770.0,3292.0,1050.0,619.0,678.0,220.0,155.0,248.0,7982.0
NOV18,Total,35-39 years,1879.0,3315.0,1068.0,653.0,637.0,243.0,145.0,260.0,8174.0
NOV18,Total,40-44 years,1758.0,2850.0,942.0,531.0,517.0,194.0,115.0,244.0,7124.0
NOV18,Total,45-49 years,1602.0,2446.0,803.0,462.0,419.0,189.0,82.0,217.0,6202.0
NOV18,Total,50-54 years,1145.0,1655.0,574.0,277.0,266.0,167.0,66.0,160.0,4298.0
NOV18,Total,55-59 years,739.0,1008.0,359.0,231.0,169.0,100.0,51.0,125.0,2773.0
NOV18,Total,60-64 years,441.0,689.0,202.0,132.0,102.0,55.0,27.0,105.0,1750.0
NOV18,Total,65+ years,543.0,1078.0,226.0,181.0,81.0,94.0,26.0,110.0,2332.0
NOV18,Total,All Ages,23855.0,32834.0,12437.0,6212.0,6618.0,2376.0,1629.0,3259.0,88967.0
OCT18,Female,0-4 years,1205.0,1265.0,747.0,282.0,345.0,44.0,92.0,148.0,4128.0
OCT18,Female,5-9 years,876.0,1077.0,585.0,241.0,226.0,35.0,61.0,167.0,3259.0
OCT18,Female,10-14 years,909.0,911.0,522.0,206.0,194.0,30.0,35.0,169.0,2974.0
OCT18,Female,15-17 years,1324.0,854.0,446.0,221.0,248.0,83.0,67.0,86.0,3324.0
OCT18,Female,18-19 years,929.0,916.0,359.0,183.0,232.0,104.0,64.0,96.0,2878.0
OCT18,Female,20-24 years,1802.0,2285.0,778.0,424.0,540.0,164.0,116.0,192.0,6282.0
OCT18,Female,25-29 years,1215.0,2297.0,678.0,422.0,450.0,126.0,110.0,178.0,5462.0
OCT18,Female,30-34 years,1227.0,2447.0,701.0,510.0,505.0,127.0,92.0,191.0,5777.0
OCT18,Female,35-39 years,1201.0,2286.0,666.0,487.0,404.0,156.0,81.0,190.0,5458.0
OCT18,Female,40-44 years,1056.0,1859.0,569.0,377.0,329.0,99.0,62.0,174.0,4510.0
OCT18,Female,45-49 years,860.0,1542.0,457.0,280.0,239.0,99.0,42.0,133.0,3635.0
OCT18,Female,50-54 years,577.0,999.0,267.0,203.0,132.0,56.0,38.0,85.0,2351.0
OCT18,Female,55-59 years,380.0,630.0,178.0,105.0,85.0,31.0,28.0,62.0,1492.0
OCT18,Female,60-64 years,202.0,421.0,88.0,53.0,62.0,28.0,10.0,54.0,917.0
OCT18,Female,65+ years,274.0,642.0,108.0,103.0,34.0,44.0,9.0,57.0,1267.0
OCT18,Female,All Females,14037.0,20431.0,7149.0,4097.0,4025.0,1226.0,907.0,1982.0,53714.0
OCT18,Male,0-4 years,1223.0,1398.0,780.0,305.0,333.0,45.0,114.0,147.0,4343.0
OCT18,Male,5-9 years,914.0,1110.0,612.0,221.0,242.0,42.0,54.0,141.0,3332.0
OCT18,Male,10-14 years,838.0,910.0,501.0,215.0,192.0,28.0,42.0,151.0,2874.0
OCT18,Male,15-17 years,902.0,672.0,362.0,147.0,159.0,64.0,35.0,65.0,2404.0
OCT18,Male,18-19 years,558.0,573.0,244.0,90.0,123.0,83.0,32.0,47.0,1747.0
OCT18,Male,20-24 years,969.0,1111.0,416.0,159.0,246.0,138.0,62.0,85.0,3180.0
OCT18,Male,25-29 years,493.0,796.0,281.0,116.0,166.0,92.0,40.0,44.0,2020.0
OCT18,Male,30-34 years,506.0,901.0,354.0,122.0,169.0,87.0,50.0,52.0,2233.0
OCT18,Male,35-39 years,620.0,1024.0,405.0,189.0,218.0,100.0,64.0,76.0,2683.0
OCT18,Male,40-44 years,697.0,1000.0,373.0,197.0,188.0,100.0,57.0,77.0,2680.0
OCT18,Male,45-49 years,725.0,891.0,394.0,186.0,177.0,108.0,48.0,91.0,2607.0
OCT18,Male,50-54 years,562.0,693.0,287.0,114.0,129.0,98.0,29.0,86.0,1992.0
OCT18,Male,55-59 years,360.0,451.0,208.0,100.0,87.0,59.0,24.0,70.0,1353.0
OCT18,Male,60-64 years,223.0,305.0,113.0,60.0,46.0,25.0,13.0,49.0,832.0
OCT18,Male,65+ years,264.0,472.0,131.0,79.0,43.0,44.0,16.0,60.0,1109.0
OCT18,Male,All Males,9854.0,12307.0,5461.0,2300.0,2518.0,1113.0,680.0,1241.0,35389.0
OCT18,Total,0-4 years,2428.0,2663.0,1527.0,587.0,678.0,89.0,206.0,295.0,8471.0
OCT18,Total,5-9 years,1790.0,2187.0,1197.0,462.0,468.0,77.0,115.0,308.0,6591.0
OCT18,Total,10-14 years,1747.0,1821.0,1023.0,421.0,386.0,58.0,77.0,320.0,5848.0
OCT18,Total,15-17 years,2226.0,1526.0,808.0,368.0,407.0,147.0,102.0,151.0,5728.0
OCT18,Total,18-19 years,1487.0,1489.0,603.0,273.0,355.0,187.0,96.0,143.0,4625.0
OCT18,Total,20-24 years,2771.0,3396.0,1194.0,583.0,786.0,302.0,178.0,277.0,9462.0
OCT18,Total,25-29 years,1708.0,3093.0,959.0,538.0,616.0,218.0,150.0,222.0,7482.0
OCT18,Total,30-34 years,1733.0,3348.0,1055.0,632.0,674.0,214.0,142.0,243.0,8010.0
OCT18,Total,35-39 years,1821.0,3310.0,1071.0,676.0,622.0,256.0,145.0,266.0,8141.0
OCT18,Total,40-44 years,1753.0,2859.0,942.0,574.0,517.0,199.0,119.0,251.0,7190.0
OCT18,Total,45-49 years,1585.0,2433.0,851.0,466.0,416.0,207.0,90.0,224.0,6242.0
OCT18,Total,50-54 years,1139.0,1692.0,554.0,317.0,261.0,154.0,67.0,171.0,4343.0
OCT18,Total,55-59 years,740.0,1081.0,386.0,205.0,172.0,90.0,52.0,132.0,2845.0
OCT18,Total,60-64 years,425.0,726.0,201.0,113.0,108.0,53.0,23.0,103.0,1749.0
OCT18,Total,65+ years,538.0,1114.0,239.0,182.0,77.0,88.0,25.0,117.0,2376.0
OCT18,Total,All Ages,23891.0,32738.0,12610.0,6397.0,6543.0,2339.0,1587.0,3223.0,89103.0
SEP18,Female,0-4 years,1183.0,1181.0,707.0,262.0,317.0,44.0,90.0,149.0,3931.0
SEP18,Female,5-9 years,860.0,999.0,565.0,198.0,198.0,39.0,61.0,166.0,3079.0
SEP18,Female,10-14 years,916.0,869.0,519.0,187.0,179.0,29.0,39.0,143.0,2877.0
SEP18,Female,15-17 years,1144.0,827.0,453.0,191.0,255.0,93.0,74.0,83.0,3114.0
SEP18,Female,18-19 years,879.0,881.0,355.0,173.0,222.0,98.0,62.0,93.0,2756.0
SEP18,Female,20-24 years,1750.0,2121.0,713.0,392.0,523.0,165.0,115.0,171.0,5930.0
SEP18,Female,25-29 years,1206.0,2199.0,640.0,421.0,425.0,107.0,131.0,182.0,5295.0
SEP18,Female,30-34 years,1159.0,2295.0,680.0,483.0,483.0,120.0,86.0,188.0,5478.0
SEP18,Female,35-39 years,1155.0,2208.0,676.0,450.0,400.0,145.0,79.0,169.0,5275.0
SEP18,Female,40-44 years,1059.0,1767.0,517.0,334.0,331.0,93.0,58.0,154.0,4294.0
SEP18,Female,45-49 years,862.0,1472.0,432.0,257.0,226.0,91.0,44.0,126.0,3497.0
SEP18,Female,50-54 years,559.0,905.0,268.0,178.0,136.0,62.0,40.0,89.0,2234.0
SEP18,Female,55-59 years,351.0,609.0,161.0,98.0,78.0,33.0,30.0,65.0,1422.0
SEP18,Female,60-64 years,200.0,390.0,90.0,58.0,56.0,30.0,11.0,61.0,896.0
SEP18,Female,65+ years,261.0,598.0,93.0,85.0,36.0,38.0,8.0,52.0,1170.0
SEP18,Female,All Females,13544.0,19321.0,6869.0,3767.0,3865.0,1187.0,928.0,1891.0,51248.0
SEP18,Male,0-4 years,1242.0,1334.0,748.0,270.0,318.0,49.0,116.0,158.0,4226.0
SEP18,Male,5-9 years,923.0,1072.0,564.0,209.0,211.0,47.0,56.0,132.0,3212.0
SEP18,Male,10-14 years,861.0,905.0,457.0,185.0,186.0,32.0,38.0,150.0,2811.0
SEP18,Male,15-17 years,803.0,631.0,332.0,135.0,167.0,62.0,43.0,66.0,2234.0
SEP18,Male,18-19 years,550.0,541.0,232.0,88.0,122.0,83.0,31.0,51.0,1696.0
SEP18,Male,20-24 years,933.0,1049.0,404.0,165.0,248.0,121.0,62.0,68.0,3043.0
SEP18,Male,25-29 years,446.0,797.0,249.0,104.0,140.0,88.0,39.0,44.0,1900.0
SEP18,Male,30-34 years,486.0,850.0,321.0,112.0,190.0,94.0,47.0,58.0,2148.0
SEP18,Male,35-39 years,631.0,940.0,400.0,175.0,206.0,104.0,64.0,74.0,2580.0
SEP18,Male,40-44 years,668.0,960.0,387.0,179.0,180.0,94.0,54.0,73.0,2584.0
SEP18,Male,45-49 years,701.0,897.0,374.0,153.0,182.0,107.0,45.0,96.0,2541.0
SEP18,Male,50-54 years,556.0,629.0,270.0,116.0,129.0,96.0,34.0,88.0,1910.0
SEP18,Male,55-59 years,353.0,417.0,195.0,86.0,86.0,54.0,22.0,65.0,1274.0
SEP18,Male,60-64 years,205.0,268.0,96.0,61.0,41.0,29.0,12.0,49.0,760.0
SEP18,Male,65+ years,236.0,470.0,109.0,87.0,43.0,42.0,20.0,61.0,1067.0
SEP18,Male,All Males,9594.0,11760.0,5138.0,2125.0,2449.0,1102.0,683.0,1233.0,33986.0
SEP18,Total,0-4 years,2425.0,2515.0,1455.0,532.0,635.0,93.0,206.0,307.0,8157.0
SEP18,Total,5-9 years,1783.0,2071.0,1129.0,407.0,409.0,86.0,117.0,298.0,6291.0
SEP18,Total,10-14 years,1777.0,1774.0,976.0,372.0,365.0,61.0,77.0,293.0,5688.0
SEP18,Total,15-17 years,1947.0,1458.0,785.0,326.0,422.0,155.0,117.0,149.0,5348.0
SEP18,Total,18-19 years,1429.0,1422.0,587.0,261.0,344.0,181.0,93.0,144.0,4452.0
SEP18,Total,20-24 years,2683.0,3170.0,1117.0,557.0,771.0,286.0,177.0,239.0,8973.0
SEP18,Total,25-29 years,1652.0,2996.0,889.0,525.0,565.0,195.0,170.0,226.0,7195.0
SEP18,Total,30-34 years,1645.0,3145.0,1001.0,595.0,673.0,214.0,133.0,246.0,7626.0
SEP18,Total,35-39 years,1786.0,3148.0,1076.0,625.0,606.0,249.0,143.0,243.0,7855.0
SEP18,Total,40-44 years,1727.0,2727.0,904.0,513.0,511.0,187.0,112.0,227.0,6878.0
SEP18,Total,45-49 years,1563.0,2369.0,806.0,410.0,408.0,198.0,89.0,222.0,6038.0
SEP18,Total,50-54 years,1115.0,1534.0,538.0,294.0,265.0,158.0,74.0,177.0,4144.0
SEP18,Total,55-59 years,704.0,1026.0,356.0,184.0,164.0,87.0,52.0,130.0,2696.0
SEP18,Total,60-64 years,405.0,658.0,186.0,119.0,97.0,59.0,23.0,110.0,1656.0
SEP18,Total,65+ years,497.0,1068.0,202.0,172.0,79.0,80.0,28.0,113.0,2237.0
SEP18,Total,All Ages,23138.0,31081.0,12007.0,5892.0,6314.0,2289.0,1611.0,3124.0,85234.0
AUG18,Female,0-4 years,1195.0,1198.0,687.0,282.0,289.0,43.0,87.0,150.0,3929.0
AUG18,Female,5-9 years,927.0,1052.0,552.0,226.0,194.0,32.0,63.0,169.0,3207.0
AUG18,Female,10-14 years,971.0,892.0,514.0,183.0,167.0,25.0,40.0,137.0,2928.0
AUG18,Female,15-17 years,1204.0,865.0,426.0,213.0,258.0,86.0,79.0,88.0,3212.0
AUG18,Female,18-19 years,906.0,916.0,355.0,167.0,220.0,94.0,71.0,88.0,2812.0
AUG18,Female,20-24 years,1836.0,2271.0,705.0,387.0,534.0,169.0,119.0,186.0,6191.0
AUG18,Female,25-29 years,1249.0,2276.0,660.0,411.0,412.0,116.0,131.0,179.0,5411.0
AUG18,Female,30-34 years,1208.0,2367.0,683.0,482.0,497.0,121.0,83.0,197.0,5627.0
AUG18,Female,35-39 years,1191.0,2298.0,681.0,427.0,398.0,138.0,86.0,172.0,5378.0
AUG18,Female,40-44 years,1040.0,1865.0,540.0,356.0,318.0,100.0,60.0,174.0,4437.0
AUG18,Female,45-49 years,865.0,1559.0,433.0,264.0,222.0,93.0,38.0,135.0,3603.0
AUG18,Female,50-54 years,569.0,972.0,275.0,170.0,138.0,68.0,48.0,108.0,2339.0
AUG18,Female,55-59 years,386.0,636.0,165.0,106.0,78.0,35.0,30.0,71.0,1502.0
AUG18,Female,60-64 years,204.0,413.0,92.0,63.0,56.0,33.0,9.0,55.0,925.0
AUG18,Female,65+ years,262.0,650.0,95.0,99.0,37.0,36.0,10.0,44.0,1231.0
AUG18,Female,All Females,14013.0,20230.0,6863.0,3836.0,3818.0,1189.0,954.0,1953.0,52732.0
AUG18,Male,0-4 years,1291.0,1373.0,733.0,281.0,286.0,52.0,119.0,153.0,4284.0
AUG18,Male,5-9 years,967.0,1110.0,534.0,234.0,198.0,30.0,60.0,150.0,3278.0
AUG18,Male,10-14 years,865.0,924.0,450.0,211.0,195.0,34.0,36.0,143.0,2855.0
AUG18,Male,15-17 years,806.0,668.0,321.0,142.0,164.0,59.0,49.0,66.0,2274.0
AUG18,Male,18-19 years,554.0,572.0,224.0,98.0,133.0,73.0,32.0,44.0,1725.0
AUG18,Male,20-24 years,934.0,1089.0,444.0,164.0,269.0,126.0,59.0,68.0,3146.0
AUG18,Male,25-29 years,456.0,837.0,284.0,113.0,134.0,79.0,41.0,46.0,1985.0
AUG18,Male,30-34 years,514.0,877.0,341.0,115.0,182.0,101.0,45.0,65.0,2232.0
AUG18,Male,35-39 years,652.0,1053.0,427.0,173.0,212.0,100.0,61.0,78.0,2745.0
AUG18,Male,40-44 years,699.0,1035.0,412.0,196.0,181.0,90.0,52.0,76.0,2730.0
AUG18,Male,45-49 years,710.0,939.0,376.0,180.0,177.0,102.0,45.0,96.0,2618.0
AUG18,Male,50-54 years,560.0,651.0,275.0,121.0,135.0,87.0,35.0,85.0,1940.0
AUG18,Male,55-59 years,368.0,461.0,183.0,94.0,80.0,58.0,24.0,64.0,1329.0
AUG18,Male,60-64 years,218.0,282.0,97.0,68.0,37.0,26.0,13.0,51.0,789.0
AUG18,Male,65+ years,252.0,501.0,104.0,84.0,41.0,41.0,17.0,61.0,1098.0
AUG18,Male,All Males,9846.0,12372.0,5205.0,2274.0,2424.0,1058.0,688.0,1246.0,35028.0
AUG18,Total,0-4 years,2486.0,2571.0,1420.0,563.0,575.0,95.0,206.0,303.0,8213.0
AUG18,Total,5-9 years,1894.0,2162.0,1086.0,460.0,392.0,62.0,123.0,319.0,6485.0
AUG18,Total,10-14 years,1836.0,1816.0,964.0,394.0,362.0,59.0,76.0,280.0,5783.0
AUG18,Total,15-17 years,2010.0,1533.0,747.0,355.0,422.0,145.0,128.0,154.0,5486.0
AUG18,Total,18-19 years,1460.0,1488.0,579.0,265.0,353.0,167.0,103.0,132.0,4537.0
AUG18,Total,20-24 years,2770.0,3360.0,1149.0,551.0,803.0,295.0,178.0,254.0,9337.0
AUG18,Total,25-29 years,1705.0,3113.0,944.0,524.0,546.0,195.0,172.0,225.0,7396.0
AUG18,Total,30-34 years,1722.0,3244.0,1024.0,597.0,679.0,222.0,128.0,262.0,7859.0
AUG18,Total,35-39 years,1843.0,3351.0,1108.0,600.0,610.0,238.0,147.0,250.0,8123.0
AUG18,Total,40-44 years,1739.0,2900.0,952.0,552.0,499.0,190.0,112.0,250.0,7167.0
AUG18,Total,45-49 years,1575.0,2498.0,809.0,444.0,399.0,195.0,83.0,231.0,6221.0
AUG18,Total,50-54 years,1129.0,1623.0,550.0,291.0,273.0,155.0,83.0,193.0,4279.0
